"name","whitelist","blacklist","wpercentage","bpercentage","sum","wnorm","bnorm","remainder","wrnorm","wbnorm","tentropy","fentropy","centropy","gain"
"_Microsoft_Visual_Cpp_60_Debug_Version_","3","2","2.86749E-05","1.11383E-05","5","0.6","0.4","284176","0.3681451","0.6318549","0.9709506","0.949237191","0.9492376","2.79703E-06"
"PEiD_01040_Microsoft_C_for_Windows__1__","3","2","2.86749E-05","1.11383E-05","5","0.6","0.4","284176","0.3681451","0.6318549","0.9709506","0.949237191","0.9492376","2.79703E-06"
"PEiD_00922_Install_Stub_32_bit_","3","2","2.86749E-05","1.11383E-05","5","0.6","0.4","284176","0.3681451","0.6318549","0.9709506","0.949237191","0.9492376","2.79703E-06"
"pen31","3","2","2.86749E-05","1.11383E-05","5","0.6","0.4","284176","0.3681451","0.6318549","0.9709506","0.949237191","0.9492376","2.79703E-06"
"OpenSSL_BN_mod_exp_inverse","3","2","2.86749E-05","1.11383E-05","5","0.6","0.4","284176","0.3681451","0.6318549","0.9709506","0.949237191","0.9492376","2.79703E-06"
"OpenSSL_dh512_p__8_byt_64_","3","2","2.86749E-05","1.11383E-05","5","0.6","0.4","284176","0.3681451","0.6318549","0.9709506","0.949237191","0.9492376","2.79703E-06"
"_InstallShield_Custom_","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"_WATCOM_CCpp_32_RunTime_System_19881994_","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"base64_decoding_table__32_lil_512_","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"G_721__dqlntab__16_lil_32_","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"G_721__fitab__16_lil_32_","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"InstallShieldCustom","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"liba52_scale_factor_float__flt32___32_lil_100_","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"mpress_2_xx_x64","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"OpenSSL_BN_mod_exp2_mont","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"PEiD_01020_MEW_11_SE_1_0____Northfox_","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"PEiD_01138_MinGW_GCC_2_x_","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"regexpr_pos","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"Smacker_sizetable__32_lil_256_","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"trojan_win_possible_dridex","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"twofish_poly_to_exp__8_byt_255_","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"WinZip32bitSFXv8xmodule","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"wzip_sfx_8","2","1","1.91166E-05","5.56917E-06","3","0.6666667","0.3333333","284178","0.368146","0.631854","0.9182959","0.949237914","0.9492376","2.78252E-06"
"Camellia_s1__8_byt_256_","22","28","0.000210283","0.000155937","50","0.44","0.56","284131","0.3681365","0.6318635","0.9895875","0.949230516","0.9492376","2.75327E-06"
"PEiD_00825_FSG_v1_10__Eng_____dulek_xt_","10","25","9.55831E-05","0.000139229","35","0.2857143","0.7142857","284146","0.3681593","0.6318406","0.8631206","0.949248283","0.9492377","2.69494E-06"
"_Safeguard_103__Simonzh_","282","520","0.002695444","0.002895968","802","0.3516209","0.648379","283379","0.368196","0.631804","0.9355074","0.949276816","0.9492379","2.41309E-06"
"ZXshell2_0_rar_Folder_nc","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_AHPack_01__FEUERRADER_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_AHpack_01__FEUERRADER_h_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_AHPack_V01__FEUERRADER_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_AHTeam_EP_Protector_03_fake_ASPack_212__FEUERRADER_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_AHTeam_EP_Protector_v03__FEUERRADER_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Anskya_Binder_v11__Anskya_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Anskya_NTPacker_Generator__Anskya_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_ARM_Protector_01__by_SMoKE_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_ARM_Protector_01_by_SMoKE_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_25x__26x__Silicon_Realms_Toolworks_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_300a__361__Silicon_Realms_Toolworks_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_300a__Silicon_Realms_Toolworks_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_301__350a__Silicon_Realms_Toolworks_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_301_305_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_440__Silicon_Realms_Toolworks_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_440__Silicon_Realms_Toolworks_h_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_v220b1_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_v251_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_v251__Silicon_Realms_Toolworks_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_v252b2_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_v25x__v26x_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_v301__v350a__Silicon_Realms_Toolworks_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Armadillo_v301_v305_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_ASPack_102a__Solodovnikov_Alexey_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_ASPack_107b_DLL_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_ASPack_v102a__Alexey_Solodovnikov_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_ASPack_v107b_DLL__Alexey_Solodovnikov_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_ASProtect_v12__Alexey_Solodovnikov_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_BeRoEXEPacker_v100_DLL__BeRo__Farbrausch_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_BeRoEXEPacker_v100_DLL_LZMA__BeRo__Farbrausch_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_BJFnt_v11b__MARQUiS_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Crinkler_V03V04__Rune_LHStubbe_and_Aske_Simon_Christensen_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_CRYPToCRACks_PE_Protector_V092__Lukas_Fleischer_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_CRYPToCRACks_PE_Protector_V092__Lukas_Fleischer__Sign_by_fly_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_DBPE_233_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_DBPE_v233__Ding_Boy_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_DBPE_vxxx__Ding_Boy_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_dePACK__deNULL_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_dePACK_V10_deNULL_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_dUP2__diablo2oo2_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_EncryptPE_V220090726__WFS__20090822_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_EP_ExE_Pack_V10__Elite_Coding_Group_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_EPExE_Pack_V10__6aHguT__gluk_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_EXE_Stealth_v27_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_EXE_v10___","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressor_120b_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressor_1451__CGSoftLabs_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressor_1451__CGSoftLabs_h_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressor_V1451__CGSoftLabs_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressor_v1451__CGSoftLabs_h_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressorFullSupport_V1601__CGSoftLabs____20080308_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressorLight_V1601__CGSoftLabs____20080308_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressorLightV1601__CGSoftLabs__20080308_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressorProtection_150X__CGSoftLabs_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressorProtection_V150X__CGSoftLabs_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressorProtection_V150X__CGSoftLabs__Sign_by_fly_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressorProtection_V1601__CGSoftLabs____20080308_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_eXPressorStandardV1601__CGSoftLabs__20080308_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_FishPE_V11X__hellfish_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_FlyCrypter_10__ut1lz_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_FsHttp_FsPop_FsSniffer","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Gem_VDI_Image_graphics_file_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Gentee_Installer_Custom_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_GHF_Protector_pack__GPcH_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_HideProtect_1016__SoftWar_Company_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_HideProtect_V1016C_SoftWar_Company_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_HideProtect_V1016C_SoftWar_Company____SignByfly_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_hmimys_Protect_v10_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_hmimysPacker_10_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_hyings_PEArmor_049__Hying_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_IProtect_10_FxSubdll_mode__by_FuXdas_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_JDPack_2x__JDPack_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_JDPack_V200__JDPack_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Macromedia_Windows_Flash_ProjectorPlayer_50_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Macromedia_Windows_Flash_ProjectorPlayer_v40_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_MASM32__TASM32_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_MASMTASM_Lenguaje_Compilador_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_MicroJoiner_17__coban2k_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_MicroJoiner_v17__coban2k_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_MoleBox_v230__Teggo_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_MoleBoxPro_255__Mole_Studio_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_Morphnah_Beta__Kas_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_MPRESS_V071aV075b__MATCODE_Software____20080310_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_MPRESS_V071aV075b__MATCODE_Software__20080310_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_MSLRH_v01_emadicius","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_nPack_111502006Beta__NEOx_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_nPack_113002006_Beta__NEOx_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_nPack_v11_150200_Beta__NEOx_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_nPack_V111502006Beta__NEOx_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_nPack_V111502006Beta__NEOxuinC_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_nPack_v113002006_Beta_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_nPack_V113002006_Beta__NEOx_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_nPack_V115002008_Beta__NEOx_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"_nPack_V115002008_Beta__NEOx__20080217_","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
